the_geom,county,city_village_or_cdp,housing_type,complex_name,complex_address,units,acres,status,year,comment,conversion_date,cartodb_id,state,latitude,longitude,accuracy_score,accuracy_type,number,street,city,zip,country,source,fixedYear
0101000020E61000005117844D783452C0C251F2EA1C674440,Suffolk,Moriches,COND,Waterways at Moriches,Oak Bluff Ct. & Bay Pointe Dr.,346,94.1,BUILT,"1988,2000",SRCIT,,1296,New York,40.80557,-72.81984270000001,1.0,"establishment,point_of_interest",520,Bay Pointe Dr,Brookhaven,11955.0,US,Google Script,1988.0
0101000020E610000056629E95B44052C01FDB32E02C754440,Suffolk,Mount Sinai,COND,Plymouth Estates at Mt. Sinai,Canal Rd. & C.R. 83,285,40.8,BUILT,2008,SRCIT,,1300,New York,40.915432,-73.011022,1.0,street_center,,Canal Rd,Mount Sinai,11766.0,US,TIGER/Line® dataset from the US Census Bureau,2008.0
0101000020E6100000F0366F9C144052C0FD14C78157754440,Suffolk,Mount Sinai,COND,Strathmore Terrace,Chippendale Dr. & Plymouth Ave,226,25.6,BUILT,"1975, 1985",SRCIT,,1302,New York,40.916733,-73.00125799999999,1.0,intersection,,Chippendale Dr,Mount Sinai,11766.0,US,TIGER/Line® dataset from the US Census Bureau,1975.0
0101000020E61000003A92CB7F484152C039622D3E05784440,Suffolk,Mount Sinai,COND,Villages at Mount Sinai,Village Dr.&Mt.Sinai-Coram Rd.,185,45.0,BUILT,2008,SRCIT-SF,,1303,New York,40.93766,-73.02005,1.0,place,,,Mount Sinai,11766.0,US,TIGER/Line® dataset from the US Census Bureau,2008.0
0101000020E6100000BB641C23D94052C06C76A4FACE614440,Suffolk,Patchogue,APT,Artspace,20 Terry St.,45,4.0,BUILT,2011,AFFORD,,1307,New York,40.764129,-73.013253,1.0,rooftop,20,Terry St,Patchogue,11772.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2011.0
0101000020E6100000917C2590124152C070067FBF98614440,Suffolk,Patchogue,COND,Copper Beech Village,Gerard St. & Railroad Ave.,80,5.2,BUILT,2007,AFFORD,,1313,New York,40.762474,-73.016758,0.99,intersection,,Gerard St,Patchogue,11772.0,US,TIGER/Line® dataset from the US Census Bureau,2007.0
0101000020E610000077F700DD974152C0D3C08F6AD8614440,Suffolk,Patchogue,APT,Fairfield at West Lake,311 W. Main St.,37,1.0,BUILT,2002,SRCIT,,1314,New York,40.764417,-73.02489399999999,1.0,rooftop,311,W Main St,Patchogue,11772.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2002.0
0101000020E6100000F0C16B97364152C0718E3A3AAE604440,Suffolk,Patchogue,COND,Landings at Patchogue,263 River Ave.,79,3.4,BUILT,1972,APTCONV,1988,1318,New York,40.755317,-73.018957,1.0,rooftop,263,River Ave,Patchogue,11772.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1972.0
0101000020E6100000EFCB99ED0A4252C0ABB4C5353E614440,Suffolk,Patchogue,APT,Northwood Village,Northwood La. & Rte. 27A,64,4.0,BUILT,1979,SRCIT-AFFORD,,1321,New York,40.759710999999996,-73.031917,1.0,street_center,,Northwood Ln,Patchogue,11772.0,US,TIGER/Line® dataset from the US Census Bureau,1979.0
0101000020E6100000761A69A9BC4152C0F836FDD98F624440,Suffolk,Patchogue,COOP,Water's Edge,W. 4th St. & Waverly Ave.,215,11.5,BUILT,1973,APTCONV,1982,1330,New York,40.770015,-73.02714,0.99,intersection,,W 4th St,Patchogue,11772.0,US,TIGER/Line® dataset from the US Census Bureau,1973.0
0101000020E6100000FAEA4F873A4452C0EDCBE37A25784440,Suffolk,Port Jefferson,COND,Village Vistas,Theresa La. & Liberty Ave.,43,17.5,BUILT,2017,SRCIT,,1350,New York,40.938643799999994,-73.0660723,1.0,route,,Theresa Ln,Brookhaven,11777.0,US,Google Script,2017.0
0101000020E6100000A77686A92D4552C0FBC9181F66774440,Suffolk,Port Jefferson Station,COND,Setauket Meadows,Hulse Rd. & Comsewogue Rd.,150,27.3,BUILT,2006,SRCIT,,1354,New York,40.932804,-73.080912,1.0,intersection,,Comsewogue Rd,East Setauket,11733.0,US,TIGER/Line® dataset from the US Census Bureau,2006.0
0101000020E610000021567F84614352C0A2EF6E6589764440,Suffolk,Port Jefferson Station,APT,Wisdom Gardens,115 Terryville Rd.,40,3.6,BUILT,2002,SRCIT-AFFORD,,1357,New York,40.926068,-73.05282700000001,1.0,rooftop,115,Terryville Rd,Port Jefferson Station,11776.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2002.0
0101000020E6100000E564E256413952C052465C001A774440,Suffolk,Ridge,COND,Leisure Glen,Glen Dr. & Randall Rd.,646,98.0,BUILT,"1987, 1999",SRCIT,,1360,New York,40.930481,-72.894613,0.94,intersection,,Glen Dr,Ridge,11961.0,US,TIGER/Line® dataset from the US Census Bureau,1987.0
0101000020E610000091D09673293952C051137D3ECA744440,Suffolk,Ridge,COND,Leisure Knoll,Sheffield Dr. & Whiskey Rd.,701,40.0,BUILT,1972,SRCIT-SF,,1361,New York,40.912422,-72.89315500000001,0.78,intersection,,Sheffield Dr,Ridge,11961.0,US,TIGER/Line® dataset from the US Census Bureau,1972.0
0101000020E610000048179B560A3952C0C0232A5437754440,Suffolk,Ridge,COND,Leisure Village,Bridgewater Dr. & Whiskey Rd.,1500,295.0,BUILT,1970,SRCIT,,1362,New York,40.915751,-72.891256,0.9,intersection,,Bridgewater Dr,Ridge,11961.0,US,TIGER/Line® dataset from the US Census Bureau,1970.0
0101000020E61000004CC631923D4352C0B323D5777E714440,Suffolk,Selden,APT,St. Joseph's Village,2000 Boyle Rd.,200,21.8,BUILT,1979,SRCIT-AFFORD,,1367,New York,40.886672,-73.05063299999999,1.0,rooftop,2000,Boyle Rd,Selden,11784.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1979.0
0101000020E61000000EE32483125352C07DC62A4AAE654440,Suffolk,Dix Hills,COND,Hidden Pines,Julia Circle & Commack Rd.,16,15.6,BUILT,1991,,,1443,New York,40.7943814,-73.29800490000001,1.0,intersection,,,Huntington,,US,Google Script,1991.0
0101000020E6100000E4C2DC491F4452C0187ECBF7E7734440,Suffolk,Terryville,APT,Fairfield Knolls North,Village Green Dr. & Rte. 347,291,42.1,BUILT,2003,SRCIT,,1376,New York,40.905516600000006,-73.06440970000001,1.0,street_address,347,Village Green Dr,Brookhaven,11776.0,US,Google Script,2003.0
0101000020E610000000E48409A34752C03750E09D7C704440,Suffolk,Stony Brook,COND,Strathmore Gate,Strathmore Gate & Stony Brk Rd,150,16.0,BUILT,1971,SRCIT,,1373,New York,40.878803000000005,-73.119326,0.96,intersection,,Stony Brook Rd,Stony Brook,11790.0,US,TIGER/Line® dataset from the US Census Bureau,1971.0
0101000020E61000001C0A9FAD834752C0AC02B5183C724440,Suffolk,Stony Brook,COND,The Knolls at Stony Brook,Knolls Dr. & Oxhead Rd.,180,27.1,BUILT,1982,SRCIT,,1374,New York,40.892459,-73.117412,0.91,intersection,,Knolls Dr,Stony Brook,11790.0,US,TIGER/Line® dataset from the US Census Bureau,1982.0
0101000020E61000001C0A9FAD834752C0AC02B5183C724440,Suffolk,Stony Brook,COND,The Oaks at Stony Brook,Oxhead Rd. & Pembrook Dr.,45,8.1,BUILT,2005,SRCIT,,1375,New York,40.892459,-73.117412,0.55,intersection,,Oxhead Rd,Stony Brook,11790.0,US,TIGER/Line® dataset from the US Census Bureau,2005.0
0101000020E6100000971AA19FA94252C0E411DC48D9764440,Suffolk,Terryville,APT,Woodcrest Estates,Woodcrest Dr. & Route 347,256,44.9,BUILT,2000,SRCIT-AFFORD,,1379,New York,40.928506,-73.04160300000001,0.55,intersection,,State Rte 347,Port Jefferson Station,11776.0,US,TIGER/Line® dataset from the US Census Bureau,2000.0
0101000020E61000009241EE224C0852C0ADA7565F5D7D4440,Suffolk,Amagansett,APT,St. Michael's Senior Housing,490 Montauk Hwy.,40,5.4,BUILT,2012,SRCIT-AFFORD,,1387,New York,40.979411999999996,-72.12964699999999,1.0,rooftop,490,Montauk Hwy,Amagansett,11930.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2012.0
0101000020E610000015C616821C0B52C09D2ADF33127D4440,Suffolk,East Hampton North,COND,---,181 Accabonac Rd.,12,2.8,BUILT,2019,AFFORD,,1390,New York,40.977118,-72.173615,1.0,rooftop,181,Accabonac Rd,East Hampton,11937.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2019.0
0101000020E61000002F88484DBB0A52C051853FC39B7D4440,Suffolk,East Hampton North,APT,Acabonac Apartments,316 Accabonac Rd.,50,28.6,BUILT,1999,AFFORD,,1391,New York,40.981316,-72.167682,1.0,rooftop,316,Accabonac Rd,East Hampton,11937.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1999.0
0101000020E61000009D9D0C8E925452C0C05C8B16A0614440,Suffolk,Dix Hills,COND,Hunting Hollow Farms,Half Hollow Rd.& Deer Park Av.,58,71.0,BUILT,1998,SF,,1444,New York,40.762698,-73.321445,0.8,place,,,Half Hollow,11729.0,US,TIGER/Line® dataset from the US Census Bureau,1998.0
0101000020E6100000DBA161316A0E52C02220BAFB777A4440,Suffolk,East Hampton North,COND,Georgica Estates,Huckleberry La. & Stephen Hand,65,18.0,BUILT,"1985,1989",SF,,1395,New York,40.9567866,-72.22523149999999,1.0,route,,Huckleberry Ln,East Hampton,12571.0,US,Google Script,1985.0
0101000020E6100000C9737D1F0E0B52C05ED72FD80D7D4440,Suffolk,East Hampton North,APT,Windmill Village,207 Accabonac Rd.,40,5.7,BUILT,1987,SRCIT-AFFORD,,1398,New York,40.976985,-72.172737,1.0,rooftop,207,Accabonac Rd,East Hampton,11937.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1987.0
0101000020E61000002C2CB81FF00A52C083DA6FED447D4440,Suffolk,East Hampton North,APT,Windmill Village II,219 Accabonac Rd.,47,9.4,BUILT,2002,SRCIT-AFFORD,,1399,New York,40.978666,-72.170906,1.0,rooftop,219,Accabonac Rd,East Hampton,11937.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2002.0
0101000020E6100000347EE195240B52C0D6743DD1757D4440,Suffolk,East Hampton North,APT,Springs Fireplace Apartments,140 Springs-Fireplace Rd.,26,6.0,BUILT,2008,AFFORD,,1396,New York,40.980158,-72.17410799999999,1.0,street_address,140,Springs Fireplace Rd,East Hampton,10977.0,US,Google Script,2008.0
0101000020E61000009D9B36E334FD51C03126FDBD14864440,Suffolk,Montauk,APT,Avallone Apartments,Fort Pond Rd. & Flamingo Ave.,17,0.9,BUILT,1993,AFFORD,,1405,New York,41.047508,-71.95635300000001,1.0,street_center,,Fort Pond Rd,Montauk,11954.0,US,TIGER/Line® dataset from the US Census Bureau,1993.0
0101000020E6100000DECA129D65FD51C041F0F8F6AE834440,Suffolk,Montauk,COOP,Beachcomber Resort,727 Old Montauk Hwy.,88,5.1,BUILT,1984,MOTELCONV,1989,1407,New York,41.028777000000005,-71.959327,1.0,rooftop,727,Old Montauk Hwy,Montauk,11954.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1984.0
0101000020E6100000E0490B9755FC51C006651A4D2E844440,Suffolk,Montauk,COOP,Royal Atlantic Beach Resort,126 S. Emerson Ave.,98,1.6,BUILT,1971,MOTELCONV,1984,1419,New York,41.032663,-71.942724,1.0,rooftop,126,S Emerson Ave,Montauk,11954.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1971.0
0101000020E61000005DDC460378FC51C0AF22A30392844440,Suffolk,Montauk,COND,Tower at Montauk,S. Euclid Ave. & The Plaza,21,0.9,BUILT,1984,OFFICECONV,,1426,New York,41.035706,-71.944825,1.0,street_center,,S Euclid Ave,Montauk,11954.0,US,TIGER/Line® dataset from the US Census Bureau,1984.0
0101000020E61000008F7C6F1DAD5652C01AC80E852A6A4440,Suffolk,Dix Hills,COND,The Gates at Dix Hills,Sabrina Ct. & Deer Park Ave.,17,21.8,BUILT,1998,SF,,1446,New York,40.8294226,-73.35431609999999,1.0,intersection,,,Huntington,12179.0,US,Google Script,1998.0
0101000020E6100000AEBB79AA43D752C05AD76839D0AB4540,Suffolk,Northwest Harbor,APT,Whalebone Village Apartments,Boatheaders La.& Middle Hwy.,47,6.1,BUILT,1989,AFFORD,,1437,New York,43.342292,-75.363505,0.6,place,,,North Western,13419.0,US,TIGER/Line® dataset from the US Census Bureau,1989.0
0101000020E6100000003CA242755652C0C5724BAB216F4440,Suffolk,Greenlawn,APT,"Paumanack Village I, II",Paumanack Village Dr.,289,30.6,BUILT,1979,SRCIT-AFFORD,,1451,New York,40.868215,-73.35090699999999,1.0,street_center,,Paumanack Village Dr,Greenlawn,11740.0,US,TIGER/Line® dataset from the US Census Bureau,1979.0
0101000020E610000034F279C5535652C036C98FF8156F4440,Suffolk,Greenlawn,APT,"Paumonack Village III, IV",Duncan Elder Dr.,137,9.5,BUILT,1992,SRCIT-AFFORD,,1452,New York,40.867858,-73.348863,1.0,street_center,,Duncan Elder Dr,Greenlawn,11740.0,US,TIGER/Line® dataset from the US Census Bureau,1992.0
0101000020E6100000634337FB035952C0CDCAF6216F5B4440,Suffolk,Huntington Station,APT,Lincoln Farm Apartments,123 1st Ave. & 9th St.,30,2.4,BUILT,1980,AFFORD,,1482,New York,40.714329,-73.39086800000001,0.93,intersection,,1st Ave,Lindenhurst,11757.0,US,TIGER/Line® dataset from the US Census Bureau,1980.0
0101000020E6100000E2F615B5C55952C0BE840A0E2F664440,Suffolk,Melville,COND,Greens at Half Hollow V,Old East Neck Rd.& Old Country,100,11.4,BUILT,2009,SRCIT-AFFORD,,1496,New York,40.798311,-73.4026921,1.0,intersection,,,Huntington,11747.0,US,Google Script,2009.0
0101000020E6100000E2F615B5C55952C0BE840A0E2F664440,Suffolk,Melville,APT,Paumanack Village V,Old East Neck Rd.& Old Country,100,6.1,BUILT,2005,SRCIT-AFFORD,,1504,New York,40.798311,-73.4026921,1.0,intersection,,,Huntington,11747.0,US,Google Script,2005.0
0101000020E61000001E8997A7735A52C02A55A2EC2D6D4440,Suffolk,Huntington Station,APT,Whitman Village (part),100-320 Lowndes Ave.,216,15.0,BUILT,1975,AFFORD,,1489,New York,40.852964,-73.413309,1.0,rooftop,320,Lowndes Ave,Huntington Station,11746.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1975.0
0101000020E61000001E8997A7735A52C02A55A2EC2D6D4440,Suffolk,Huntington Station,APT,Whitman Village (part),100-320 Lowndes Ave.,46,,BUILT,1975,SRCIT-AFFORD,,1490,New York,40.852964,-73.413309,1.0,rooftop,320,Lowndes Ave,Huntington Station,11746.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1975.0
0101000020E6100000562B137EA95A52C0245E4315A3624440,Suffolk,Melville,COND,Stratford Park,Victoria La. & Baylis Rd.,36,5.6,BUILT,2013,SRCIT,,1505,New York,40.770601899999996,-73.416595,1.0,route,,Baylis Rd,Huntington,11901.0,US,Google Script,2013.0
0101000020E610000000C974E8F45952C0B3EBDE8AC4644440,Suffolk,Melville,COND,Coves at Melville,Morley Circle&Walt Whitman Rd.,175,12.0,BUILT,2004,SRCIT,,1495,New York,40.787248,-73.405573,1.0,place,,,Melville,11747.0,US,TIGER/Line® dataset from the US Census Bureau,2004.0
0101000020E610000000C974E8F45952C0B3EBDE8AC4644440,Suffolk,Melville,COOP,Highland Green,Strathmore Way & Ruland Rd.,117,8.5,BUILT,2017,AFFORD,,1497,New York,40.787248,-73.405573,1.0,place,,,Melville,11747.0,US,TIGER/Line® dataset from the US Census Bureau,2017.0
0101000020E61000000F4757E9EE5952C0AAF3A8F8BF634440,Suffolk,Melville,APT,Huntngton Terrace,70 Pinelawn Rd. & L. I. E.,55,11.1,BUILT,2002,SRCIT,2003,1498,New York,40.779296,-73.40520699999999,1.0,rooftop,70,Pinelawn Rd,Melville,11747.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2002.0
0101000020E6100000D95E0B7A6F5C52C00ABE69FAEC644440,Suffolk,Melville,COOP,Knolls of Melville,Cody Dr. & Round Swamp Rd.,228,16.1,BUILT,1997,SRCIT,,1499,New York,40.788482,-73.444304,0.75,intersection,,Cody Dr,Melville,11747.0,US,TIGER/Line® dataset from the US Census Bureau,1997.0
0101000020E61000007FBE2D58AA5A52C0EC6987BF26654440,Suffolk,Melville,COND,Millennium Hills (part),Walt Whitman Rd.,44,,BUILT,2004,AFFORD,,1501,New York,40.790245,-73.416647,1.0,street_center,,Walt Whitman Rd,Melville,11747.0,US,TIGER/Line® dataset from the US Census Bureau,2004.0
0101000020E61000007FBE2D58AA5A52C0EC6987BF26654440,Suffolk,Melville,APT,Millennium Hills (part),Walt Whitman Rd.,40,28.0,BUILT,2004,AFFORD,,1502,New York,40.790245,-73.416647,1.0,street_center,,Walt Whitman Rd,Melville,11747.0,US,TIGER/Line® dataset from the US Census Bureau,2004.0
0101000020E6100000A4E029E44A5A52C05DE2C80391614440,Suffolk,Melville,COND,The Club At Melville,25 Deshon Dr.,261,18.0,BUILT,2016,SRCIT-AFFORD,,1506,New York,40.762238,-73.410821,1.0,rooftop,25,Deshon Dr,Melville,11747.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2016.0
0101000020E6100000828FC18A535552C0B37BF2B050614440,Suffolk,Melville,COND,The Greens at Half Hollow,Half Hollow Rd.&Old South Path,1100,382.0,BUILT,2004,SRCIT,,1507,New York,40.760275,-73.333224,1.0,street_center,,Half Hollow Rd,Deer Park,11729.0,US,TIGER/Line® dataset from the US Census Bureau,2004.0
0101000020E610000000C974E8F45952C0B3EBDE8AC4644440,Suffolk,Melville,COND,Villages at Huntington (part),Meadowdale Dr.& Old Country Rd,60,,BUILT,1999,AFFORD,,1509,New York,40.787248,-73.405573,1.0,place,,,Melville,11747.0,US,TIGER/Line® dataset from the US Census Bureau,1999.0
0101000020E610000000C974E8F45952C0B3EBDE8AC4644440,Suffolk,Melville,COND,Villages West (part),Easterling Ave. & Pinelawn Rd.,60,,BUILT,2008,AFFORD,,1511,New York,40.787248,-73.405573,1.0,place,,,Melville,11747.0,US,TIGER/Line® dataset from the US Census Bureau,2008.0
0101000020E6100000957CEC2E505052C05FD38382525C4440,Suffolk,Bay Shore,APT,Bay Towne Village (part),33 N. Clinton Ave.,144,2.3,BUILT,1982,SRCIT-AFFORD,,1531,New York,40.721268,-73.254894,1.0,rooftop,33,N Clinton Ave,Bay Shore,11706.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1982.0
0101000020E6100000E9D495CFF24F52C0AB083719555E4440,Suffolk,Bay Shore,APT,Brook Gardens,June Ct. & Brook Ave.,96,5.9,BUILT,1984,SRCIT,,1534,New York,40.736971999999994,-73.249195,0.79,intersection,,Brook Ave,Bay Shore,11706.0,US,TIGER/Line® dataset from the US Census Bureau,1984.0
0101000020E61000004797EDF9505052C077E73F5A525C4440,Suffolk,Bay Shore,APT,Bay Towne Village (part),33 N. Clinton & 5th Ave.,5,,BUILT,1982,AFFORD,,1532,New York,40.7212632,-73.2549424,1.0,street_address,33,N Clinton Ave,Islip,11706.0,US,Google Script,1982.0
0101000020E6100000910A630B415052C07B1002F2255C4440,Suffolk,Bay Shore,COND,Cortland Square,Park Ave. & Mechanicsville Rd.,40,2.4,BUILT,2012,AFFORD,,1537,New York,40.719908000000004,-73.25397,0.65,intersection,,Mechanicsville Rd,Bay Shore,11706.0,US,TIGER/Line® dataset from the US Census Bureau,2012.0
0101000020E610000065A71FD4455052C0B01C2103795C4440,Suffolk,Bay Shore,APT,Fairfield Renaissance,55 5th Ave.,14,0.6,BUILT,1998,SRCIT,,1544,New York,40.722443,-73.254262,1.0,rooftop,55,5th Ave,Bay Shore,11706.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1998.0
0101000020E6100000E1D1C6116B5052C0CF656A12BC5B4440,Suffolk,Bay Shore,APT,Hemlock Green,241 W. Main St.,13,0.5,BUILT,1991,SRCIT-AFFORD,,1550,New York,40.716677000000004,-73.256535,1.0,rooftop,241,W Main St,Bay Shore,11706.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1991.0
0101000020E6100000EB8B84B69C4E52C0D7169E978A5D4440,Suffolk,Bay Shore,APT,Saxon Green,Saxon Av. & Union Blvd.,76,3.2,BUILT,1997,SRCIT,,1558,New York,40.730792,-73.22831500000001,1.0,intersection,,Saxon Ave,Bay Shore,11706.0,US,TIGER/Line® dataset from the US Census Bureau,1997.0
0101000020E61000004D6551D8455052C039F24064915C4440,Suffolk,Bay Shore,COND,South Wind Village (part),7-94 Smith Ave.,52,6.9,BUILT,2001,AFFORD,,1559,New York,40.723187,-73.254263,1.0,rooftop,94,Smith Ave,Bay Shore,11706.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2001.0
0101000020E610000006483481225052C0D1AE42CA4F5C4440,Suffolk,Bay Shore,APT,South Wind Village (part),6 Smith Ave.,16,0.8,BUILT,2001,SRCIT-AFFORD,,1560,New York,40.721185,-73.25210600000001,1.0,rooftop,6,Smith Ave,Bay Shore,11706.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2001.0
0101000020E610000006483481225052C0D1AE42CA4F5C4440,Suffolk,Bay Shore,APT,South Wind Village (part),6 Smith Ave.,10,,BUILT,2001,AFFORD,,1561,New York,40.721185,-73.25210600000001,1.0,rooftop,6,Smith Ave,Bay Shore,11706.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2001.0
0101000020E610000007EE409DF24F52C00B9A9658195D4440,Suffolk,Bay Shore,COND,Sunnybrook Court,Autumn Ct. & Rhodes Ave.,10,1.7,BUILT,2004,AFFORD,,1563,New York,40.727336,-73.249183,1.0,intersection,,Autumn Ct,Bay Shore,11706.0,US,TIGER/Line® dataset from the US Census Bureau,2004.0
0101000020E6100000ADA580B4FF4F52C0F7B182DF865C4440,Suffolk,Bay Shore,APT,The Loft,94 4th Ave.,31,0.5,BUILT,2006,CONV,,1567,New York,40.722865999999996,-73.24998199999999,1.0,rooftop,94,4th Ave,Bay Shore,11706.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2006.0
0101000020E61000001E8BC80BC44F52C0B3507CC6CF5F4440,Suffolk,Bay Shore,COOP,Newbrook Gardens & Newbrk GdnN,Newbrook La. & South Spur Dr.,266,18.3,BUILT,1973,APTCONV,1988,1554,New York,40.7485283,-73.2463407,1.0,route,,Newbrook Ln,Islip,11706.0,US,Google Script,1973.0
0101000020E610000021EDDA39284F52C0D4A46F2DEE5E4440,Suffolk,Bay Shore,APT,Oakwood Manor,Justine Ct. & Oakwood Blvd.,120,8.6,BUILT,1997,SRCIT,,1555,New York,40.741643599999996,-73.2368302,1.0,intersection,,,Islip,11706.0,US,Google Script,1997.0
0101000020E610000024B726DD965052C05BEB8B84B65E4440,Suffolk,Bay Shore,COND,Tudor Village,Tudor Lane & E. 3rd Ave.,18,3.0,BUILT,1975,AFFORD,,1570,New York,40.739945,-73.259208,0.92,intersection,,E 3rd Ave,Bay Shore,11706.0,US,TIGER/Line® dataset from the US Census Bureau,1975.0
0101000020E61000007246393D944F52C0B26087D62F5D4440,Suffolk,Bay Shore,APT,Penataquit Village,Millpond La. & Union Blvd.,134,7.6,BUILT,1971 1979,SRCIT-AFFORD,,1556,New York,40.7280224,-73.2434228,1.0,route,,Millpond Ln,Islip,11946.0,US,Google Script,1971.0
0101000020E610000086302361844352C0A6E49CD843624440,Suffolk,Bayport,COND,Bayport Meadow Estates,Alexander Ct. & Church St.,148,22.4,BUILT,2017,SRCIT,,1575,New York,40.7676955,-73.05495479999999,1.0,"establishment,point_of_interest",,Alexander Ave,Islip,11705.0,US,Google Script,2017.0
0101000020E6100000B3295778974E52C04337FB03E55C4440,Suffolk,Bay Shore,COND,Windcrest on the Lake,Joyce's Way & Saxon Ave.,43,7.0,BUILT,1997,SRCIT,,1573,New York,40.725739000000004,-73.22799499999999,0.8,intersection,,Joyces Way,Bay Shore,11706.0,US,TIGER/Line® dataset from the US Census Bureau,1997.0
0101000020E6100000C075C58CF04252C00F5F268A90624440,Suffolk,Bayport,APT,Fairway Manor,Clubhouse Dr. & Sunrise Hwy.,516,48.1,BUILT,"1996, 2002",SRCIT,,1576,New York,40.770036,-73.045932,0.79,intersection,,Clubhouse Dr,Bayport,11705.0,US,TIGER/Line® dataset from the US Census Bureau,1996.0
0101000020E61000004EEFE2FDB84352C06552431B805F4440,Suffolk,Bayport,COND,Oakwood Homes,327-349 Oakwood Ave. & 27A,12,1.8,BUILT,1996,SRCIT,,1579,New York,40.746097,-73.058166,1.0,rooftop,349,Oakwood Ave,Bayport,11705.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1996.0
0101000020E610000058CB9D99604752C0D7F6764B72624440,Suffolk,Bohemia,COND,The Hedges,Church St. & Locust Ave.,20,2.0,BUILT,1992,SRCIT,,1588,New York,40.769113,-73.11527099999999,1.0,intersection,,Church St,Bohemia,11716.0,US,TIGER/Line® dataset from the US Census Bureau,1992.0
0101000020E61000005FCFD72C974752C065FED13769624440,Suffolk,Bohemia,COND,Windcrest Cottages,Church St. & Ocean Ave.,10,2.8,BUILT,2006,SRCIT-SF,,1591,New York,40.768836,-73.118602,1.0,intersection,,Church St,Bohemia,11716.0,US,TIGER/Line® dataset from the US Census Bureau,2006.0
0101000020E610000022FC8BA0314F52C0969526A5A0634440,Suffolk,Brentwood,APT,Broadway West,75 Springfield Rd. & 2nd Ave.,114,9.3,BUILT,"2000, 2003",SRCIT-AFFORD,,1594,New York,40.77834,-73.237404,0.95,intersection,,2nd Ave,Brentwood,11717.0,US,TIGER/Line® dataset from the US Census Bureau,2000.0
0101000020E610000036CEA623804F52C0433BA759A0634440,Suffolk,Brentwood,APT,St. Anne's Gardens,80 2nd Ave. & 8th St.,100,5.1,BUILT,2001,SRCIT-AFFORD,,1598,New York,40.778331,-73.24219599999999,0.86,intersection,,2nd Ave,Brentwood,11717.0,US,TIGER/Line® dataset from the US Census Bureau,2001.0
0101000020E61000005CAD1397E35052C0707D586FD4644440,Suffolk,Brentwood,APT,St. Pauls Gardens,"Wicks Rd., adj. to St. Luke's",85,5.9,BUILT,1997,SRCIT-AFFORD,,1599,New York,40.787733,-73.263891,1.0,street_center,,Wicks Rd,Brentwood,11717.0,US,TIGER/Line® dataset from the US Census Bureau,1997.0
0101000020E610000036CEA623804F52C0433BA759A0634440,Suffolk,Brentwood,APT,Village at Brentwood,79-91 2nd Ave. & 8th St.,100,10.3,BUILT,1977,SRCIT-AFFORD,,1600,New York,40.778331,-73.24219599999999,0.86,intersection,,2nd Ave,Brentwood,11717.0,US,TIGER/Line® dataset from the US Census Bureau,1977.0
0101000020E61000001AF7E6374C4C52C0C49B9031D2634440,Suffolk,Central Islip,COND,Courthouse Commons (part),Saxton Ct. & Eastview Blvd.,72,6.1,BUILT,2012,SRCIT,,1608,New York,40.7798521,-73.19215200000001,1.0,"establishment,point_of_interest",725,Eastview Dr,Islip,11722.0,US,Google Script,2012.0
0101000020E6100000A8C4758C2B4D52C02D42B11534654440,Suffolk,Central Islip,APT,Allyn Robinson Village,Allyn Dr. & Suffolk Ave.,100,7.7,BUILT,1978,SRCIT-AFFORD,,1604,New York,40.790652,-73.205783,0.72,intersection,,Allyn Ln,Central Islip,11722.0,US,TIGER/Line® dataset from the US Census Bureau,1978.0
0101000020E6100000E6ADBA0ED54C52C0E2900DA48B634440,Suffolk,Central Islip,APT,Bishop McGann Village,Bishop McGann Dr & Carleton Av,125,7.4,BUILT,1998,SRCIT-AFFORD,,1605,New York,40.777699,-73.20050400000001,0.84,intersection,,Bishop Mcgann Dr,Central Islip,11722.0,US,TIGER/Line® dataset from the US Census Bureau,1998.0
